User,Title,Status,URL,Jurisdiction,Jurisdiction ID,Jurisdiction Level,Jurisdiction State,Agency,Agency ID,Followup Date,Estimated Completion Date,Requested Documents,Tracking Number,Embargo,Days since submitted,Days since updated,Projects,Tags,Price,Date Submitted,Date Due,Date Done,Slug
LXHXZZTVENTLKU,Joanna Marysia Harcourt-Smith (1946–2020),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/joanna-marysia-harcourt-smith-19462020-105108/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records mentioning or pertaining to the late Joanna Marysia Harcourt-Smith, a known associate of the late Timothy Leary arrested with him in 1973. Harcourt-Smith is noted as having served as subsequently cooperating with the Bureau.

For specificity and to rule out duplicate/same name records, I submit the following identifying information:

Full name: Joanna Marysia Harcourt-Smith
Place of birth: St. Moritz, Switzerland
Date of birth: 1/13/1946
Date of death: 10/11/2020
First 5 digits of Social Security Number: 585-57

Proof of death (a published obituary) is included with this request in a PDF file. I assert that records identifying Ms. Harcourt-Smith have diminished privacy interest recognized under the Privacy Act and exemptions to the Freedom of Information Act, and that they should be released.

Please conduct a search of the Central Records System, including but not limited to the ELSUR Records System, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies.

If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records.",1481905-000,False,206,169,,timothy leary,0.00,2020-11-22 18:24:58.692346+00:00,,,joanna-marysia-harcourt-smith-19462020-105108
EmmaBest,John C. Broger,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/john-c-broger-46014/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning John C. Broger (October 30, 1913 - February 19, 2006), who was an American Christian missionary, author, radio producer, and public servant. In 1956 Mr. Broger became Deputy Director of the Directorate for Armed Forces Information and Education (Armed Forces Information Service), Office of the Assistant Secretary of Defense (Manpower) - and later Director of that office which he held until 1984. During his tenure Broger conducted many other psychological operations aimed at countering the effects of communist ideology.

Please conduct a search of the Central Records System, including but not limited to the ELSUR Records System, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records (as the Bureau has posted copies of records that it previously said were transferred to NARA such as the Tokyo Rose file).

I am a member of the news media and request classification as such. I have previously written about the government and its activities for AND Magazine, MuckRock and Glomar Disclosure and have an open arrangement with each. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived. Per DOJ FOIA guidance, ""a requester should be granted a fee waiver if the requested information (1) sheds light on the activities and operations of the government; (2) is likely to contribute significantly to public understanding of those operations and activities; and (3) is not primarily in the commercial interest of the requester."" As this FOIA meets all of those requirements (see above), a fee waiver is warranted.","1390146-000, DOJ-AP-2018-002886",False,1304,1169,,,0.00,2017-11-20 05:00:00+00:00,,,john-c-broger-46014
rweisensee,John McCain,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/john-mccain-59970/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All files concerning John McCain, late Senator from Arizona whose death is mentioned here:

https://www.nbcnews.com/news/us-news/sen-john-mccain-independent-voice-gop-establishment-dies-81-n790971

I am requesting the search include all record systems including the Electronic Surveillance (ELSUR) indices, the Microphone (MISUR) indices, the Physical Surveillance (FISUR) indices, and the Technical Surveillance (TESUR) indices, for both main-file and cross-reference records.",1414799-000,False,1025,385,,,0.00,2018-08-26 00:55:34.789160+00:00,,,john-mccain-59970
vale,John Werner Kluge,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/john-werner-kluge-63234/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning John Werner Kluge (September 21, 1914 - September 08, 2010), owner of the now defunct Metromedia broadcasting company. Proof of death is not required as his death was widely reported and his date of birth was over 100 years ago: https://www.nytimes.com/2010/09/09/business/media/09kluge.html Per FBI standards and regulations, this is acceptable proof of death.

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. Please include both investigatory and non-investigatory records in your search. If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records. If previously released records are available, then I request a rolling release consisting of those records while additional records are located and processed for release.",1421278-000,False,957,722,,,0.00,2018-11-02 04:31:22.936091+00:00,,,john-werner-kluge-63234
EmmaBest,Jon Burge,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/jon-burge-61357/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning Jon Graham Burge (December 20, 1947 – September 19, 2018), a former Chicago Police Department detective and commander who was accused of torturing more than 200 criminal suspects between 1972 and 1991. In 2008, Patrick Fitzgerald, United States Attorney for Northern Illinois, charged Burge with obstruction of justice and perjury in relation to testimony in a 1989 civil suit against him for damages for alleged torture. Burge was convicted on all counts on June 28, 2010, and sentenced to four-and-one-half years in federal prison on January 21, 2011. He was released in October 2014.",1234567-000,False,1000,720,,,160.00,2018-09-20 00:24:25.447264+00:00,,,jon-burge-61357
morisy,Justice Antonin Scalia FBI files,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/justice-antonin-scalia-fbi-files-23945/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of the FBI's files on Justice Antonin Scalia, a former Supreme Court Justice.

His death was widely reported, including hereL

http://www.sfgate.com/news/us-world/article/Senior-Associate-Justice-Antonin-Scalia-found-6828930.php",1345119-000,False,1950,20,,,0.00,2016-02-13 05:00:00+00:00,,,justice-antonin-scalia-fbi-files-23945
JordanMichaelSmith,Kaysi McLeod (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/kaysi-mcleod-federal-bureau-of-investigation-76529/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All records on Kaysi McLeod, September 14, 1983-August 23, 2003. McLeod was killed by Scott Lee Kimball, an FBI informant from 2002-2004. Kimball is currently incarcerated in Colorado State Penitentiary for killing four people, including McLeod. McLeod’s body was found by a hunter in the fall of 2007 in Jackson County.",1441668-000,False,714,462,,,0.00,2019-07-03 18:24:03.770668+00:00,,,kaysi-mcleod-federal-bureau-of-investigation-76529
EmmaBest,Kennedropov FBI,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/kennedropov-fbi-40113/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Materials relating to any investigation or analysis relating to or resulting from the attached document and its attached translation.

I am a member of the news media and request classification as such. I am freelance writer who has previously written about the government and its activities for MuckRock, Motherboard, Unicorn Riot, AND Magazine and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. My work has been further discussed in outlets including the New York Times, the Washington Post, and BBC. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived. Per DOJ FOIA guidance, ""a requester should be granted a fee waiver if the requested information (1) sheds light on the activities and operations of the government; (2) is likely to contribute significantly to public understanding of those operations and activities; and (3) is not primarily in the commercial interest of the requester."" As this FOIA meets all of those requirements (see above regarding the subject and how I will apply the information), a fee waiver is warranted.",NFP-78062,False,1430,954,,"1984,andropov,election,kennedy,kgb,reagan,senator kennedy,ted kennedy",0.00,2017-07-17 04:00:00+00:00,,,kennedropov-fbi-40113
EmmaBest,Kevin McIntyre,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/kevin-mcintyre-66992/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Files mentioning Kevin McIntyre.,,False,893,97,,,0.00,2019-01-05 15:34:28.926013+00:00,,2020-12-18 12:22:41.639291+00:00,kevin-mcintyre-66992
Dell,Key (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/key-federal-bureau-of-investigation-83224/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I'm looking for documents that contain any of the following lines 
-----BEGIN PRIVATE KEY-----
BEGIN PRIVATE KEY
30 82 01
308201 
MIIB
30 82 02
308202
MIIC
30 82 04
308204
MIIE 
30 82 09
308209
MIIJ",,False,581,569,,,0.00,2019-11-13 21:04:32.109753+00:00,,,key-federal-bureau-of-investigation-83224
EmmaBest,Kinsey Institute,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/kinsey-institute-38542/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning The Kinsey Institute for Research in Sex, Gender, and Reproduction (often shortened to The Kinsey Institute) is a nonprofit research institute at Indiana University. It was established in Bloomington, Indiana in 1947. The institute’s mission is ""to advance sexual health and knowledge worldwide."" Research, graduate training, information services, and the collection and preservation of library, art, and archival materials are main activities carried out by The Kinsey Institute. As the institute is not a person, no proof of death is required and there is no reasonable expectation of privacy. For your convenience and to aid in formulating a search, a copy of the institute's history is attached.

Please conduct a search of the Central Records System, including but not limited to the ELSUR Records System, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records for all relevant names, individuals, agencies and companies. If any potentially responsive records have been destroyed and/or transferred to NARA, then I request copies of the destruction or transfer slips as well as any other documentation relating to, mentioning or describing said transfer or destruction, to include but not be limited to confirmation that the Bureau has no other copies of said records (as the Bureau has posted copies of records that it previously said were transferred to NARA such as the Tokyo Rose file).

I am a member of the news media and request classification as such. I am freelance writer who has previously written about the government and its activities for MuckRock, Motherboard, AND Magazine and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. My work has been further discussed in outlets including the New York Times, the Washington Post, and BBC. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through the non-profit Internet Archive, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance. Additionally, case law states that “proof of the ability to disseminate the released information to a broad cross-section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Further, courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media. Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request itself are moot for the purposes of determining the appropriate fee category. As such, my primary purpose is to inform about government activities by reporting on it and making the raw data available and I therefore request that fees be waived. Per DOJ FOIA guidance, ""a requester should be granted a fee waiver if the requested information (1) sheds light on the activities and operations of the government; (2) is likely to contribute significantly to public understanding of those operations and activities; and (3) is not primarily in the commercial interest of the requester."" As this FOIA meets all of those requirements (see above), a fee waiver is warranted.","1377182-000, DOJ-AP-2018-002141",False,1470,1196,Freedom of LGBTQIA+ Information,"lgbt,sex,sexuality",0.00,2017-06-07 04:00:00+00:00,,2017-12-13 00:00:00+00:00,kinsey-institute-38542
foiathedead,"Kofi Annan, FBI file",Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/kofi-annan-fbi-file-59790/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of all documents or FBI files pertaining to Kofi Annan, an obituary of whom was published in The New York Times on August 18, 2018 under the headline ""Kofi Annan, Who Redefined the U.N., Dies at 80"". Please see attached PDF copy of that obituary, which may also be found at https://www.nytimes.com/2018/08/18/obituaries/kofi-annan-dead.html.",1414436-000,False,1030,603,,,0.00,2018-08-21 19:46:07.865919+00:00,,,kofi-annan-fbi-file-59790
EmmaBest,Kofi Annan (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/kofi-annan-federal-bureau-of-investigation-59611/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records, including but not limited to memos, emails, security files, letters and other files, relating to or mentioning Kofi Atta Annan AKA Kofi Annan (8 April 1938 – 18 August 2018) was a Ghanaian diplomat who served as the seventh Secretary-General of the United Nations, from January 1997 to December 2006.

I am a member of the news media and request classification as such. I have previously written about the government and its activities, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through non-profits such as the Internet Archive and MuckRock, disseminating them to a large audience.

Case law states that “proof of the ability to disseminate the released information to a broad cross- section of the public is not required.” Judicial Watch, Inc. v. Dep’t of Justice, 365 F.3d 1108, 1126 (D.C. Cir. 2004); see Carney v. U.S. Dep’t of Justice, 19 F.3d 807, 814-15 (2d Cir. 1994). Courts have held that ""qualified because it also had “firm” plans to “publish a number of . . . ‘document sets’” concerning United States foreign and national security policy."" Under this criteria, as well, I qualify as a member of the news media.

Additionally, courts have held that the news media status ""focuses on the nature of the requester, not its request. The provision requires that the request be “made by” a representative of the news media. Id. § 552(a)(4)(A)(ii)(II). A newspaper reporter, for example, is a representative of the news media regardless of how much interest there is in the story for which he or she is requesting information."" As such, the details of the request are moot for the purposes of determining the fee category.

As my primary purpose is to inform about government activities by reporting on it and making the raw data available, I request that fees be waived.",DOJ-AP-2019-000142,False,1033,603,,,0.00,2018-08-18 16:40:44.024923+00:00,,,kofi-annan-federal-bureau-of-investigation-59611
drkboguslaw,Larry Flint,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/larry-flint-110567/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of all documents, FBI files, audio recordings, and electronic communications pertaining to Larry Flint, Born November 1, 1942, Lakeville, KY, Died February 10, 2021, Hollywood Hills, Los Angeles, CA

Attached to this request is an obituary for Larry Flint published in the New York Times on Feb 10, 2021.

As a member of the news media and a contributor to outlets like The New Republic, The Intercept, and The Nation, I request that any associated fees be waved.",1493475-000,False,77,64,,,0.00,2021-03-31 18:48:27.732362+00:00,,,larry-flint-110567
EmmaBest,Lawrence E. Walsh,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/lawrence-e-walsh-99153/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records, including but not limited to those deemed potentially responsive to FOIA 1348077-000, mentioning or describing Lawrence E. Walsh who was the independent prosecutor in the Iran-Contra scandal, as well as a wall street lawyer, a federal judge, the president of American Bar Association. His death on 3/19/2014 has been widely reported in the New York Times. See Lawrence E. Walsh, Prosecutor in Iran-Contra Scandal, Dies at 102 https://www.nytimes.com/2014/03/21/us/politics/lawrence-e-walsh-iran-contra-prosecutor-dies-at-102.html",,False,324,69,,,0.00,2020-07-27 18:34:04.268955+00:00,,,lawrence-e-walsh-99153
EmmaBest,Leann Birch,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/leann-birch-74853/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Records mentioning or describing Leann Birch.,1439139-000,False,742,652,,,0.00,2019-06-04 23:19:14.242499+00:00,,,leann-birch-74853
JordanMichaelSmith,LeAnn Emry (Federal Bureau of Investigation),Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/leann-emry-federal-bureau-of-investigation-76532/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"All records on LeAnn Emry, March 24, 1978-January 29, 2003. McLeod was killed in Utah by Scott Lee Kimball, an FBI informant from 2002-2004. Kimball is currently incarcerated in Colorado State Penitentiary for killing four people, including Emry.

I am a member of the news media and request classification as such. I have previously written about the government and its activities, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established. In addition, I discuss and comment on the files online and make them available through non-profits such as the Internet Archive and MuckRock, disseminating them to a large audience. While my research is not limited to this, a great deal of it, including this, focuses on the activities and attitudes of the government itself. As such, it is not necessary for me to demonstrate the relevance of this particular subject in advance.","1441698-000, 1441706-000",False,714,385,,,0.00,2019-07-03 18:25:06.350422+00:00,,2019-07-12 17:55:32.343653+00:00,leann-emry-federal-bureau-of-investigation-76532
EmmaBest,Leslie Aspin Jr.,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/leslie-aspin-jr-60363/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning Leslie Aspin Jr., who the FBI have already disclosed having records on (see attached document). I request that a cross-reference search be conducted with Daniel Ellsberg, Pentagon Papers, and Vietnam Task Force Study.","DOJ-AP-2019-006023, DOJ-AP-2020-000601",False,1014,476,,ellsberg,0.00,2018-09-06 16:52:35.167694+00:00,,2019-10-08 18:29:57.130492+00:00,leslie-aspin-jr-60363
foiathedead,"Lillian Ross, FBI file",Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/lillian-ross-fbi-file-43789/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"A copy of all documents or FBI files pertaining to Lillian Ross, an obituary of whom was published in The New York Times on September 20, 2017 under the headline ""Lillian Ross, Acclaimed Reporter for The New Yorker, Dies at 99"". Please see attached PDF copy of that obituary, which may also be found at https://www.nytimes.com/2017/09/20/business/media/lillian-ross-dead-new-yorker-reporter-who-wrote-memoir-of-love-affair.html.",1385783-000,False,1364,1323,,,0.00,2017-09-21 04:00:00+00:00,,,lillian-ross-fbi-file-43789
EmmaBest,List of Files Destroyed/Transferred to FBIHQ 1997-2017,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/list-of-files-destroyedtransferred-to-fbihq-1997-2017-56027/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Completed copies of FD-478, ""List of Files Destroyed/Transferred to FBIHQ,"" produced between August 1, 1997 and December 31, 2017. 

While the Bureau has refused to release this before, citing the records are not indexed, the Bureau's manual – Section 13.7.2 ""Documenting Records Destruction"" on page 41 – clearly states that the records are easy to locate and readily retrievable. The manual, in fact, specifies the location of each set of FD-478 forms.

""To document the destruction of records whose case information is not recorded in ACS or Sentinel, record the file number and date of destruction on a Form FD-478 (List of Files Destroyed I Transferred to FBIHQ). Form FD-478, containing the file numbers and the dates files were destroyed, is maintained at the beginning of each respective classification in the closed files section. Since the destruction of ACS and Sentinel cases is recorded in ACS and Sentinel, it is not necessary to annotate the destruction of these files on an FD-478.""",1408894-000,False,1098,939,,,0.00,2018-06-14 11:54:00.843966+00:00,,,list-of-files-destroyedtransferred-to-fbihq-1997-2017-56027
EmmaBest,Lizard Squad,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/lizard-squad-63891/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Files mentioning the hacker group Lizard Squad.,,False,941,75,Hacking History,,0.00,2018-11-18 02:36:46.510637+00:00,,,lizard-squad-63891
caitlinmccafferty,Luke Perry,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/luke-perry-80585/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"I would like to see all documents or FBI files for Luke Perry, the TV star  who passed away on March 4, 2019 due to a stroke. His obituary can be found on the Guardian's website under the headline "" Luke Perry Obituary"" and it was published on March 5, 2019. Here is a copy of the obituary posted https://www.theguardian.com/tv-and-radio/2019/mar/05/luke-perry-obituary.",1447496-000,False,638,538,,,0.00,2019-09-17 19:05:22.603479+00:00,,,luke-perry-80585
EmmaBest,Marc Rich,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/marc-rich-29745/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to Marc Rich (1934-2013), aka Marcell David Reich. The FBI has acknowledged this in their release of the file on the William J. Clinton Foundation. 

Please conduct a search of the Central Records System, including but not limited to the Electronic Surveillance (ELSUR) Indices, the Microphone Surveillance (MISUR) Indices, the Physical Surveillance (FISUR) Indices, and the Technical Surveillance (TESUR) Indices, for both main-file records and cross-reference records.

I am a member of the news media and request classification as such. I have previously written about the Bureau for AND Magazine, MuckRock and Glomar Disclosure. My articles have been widely read, with some reaching over 100,000 readers. As such, as I have a reasonable expectation of publication and my editorial and writing skills are well established.",1360850-000,False,1688,111,Subjects Matter: FBI Files,,0.00,2016-11-01 04:00:00+00:00,,2017-11-09 00:00:00+00:00,marc-rich-29745
lesliemsharp,"Marguerite Oswald, interview",Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/marguerite-oswald-interview-44578/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"March 21, 1964 segment of ""At Random"" television program aired on CBS Chicago affiliate WBBM Channel 2, interviewing Marguerite Oswald - mother of the late Lee Harvey Oswald -  hosted by Irv Kupcinet, with panel:  Hjalmar Schacht former Cabinet Minister to Adolf Hitler, Father Francis Filas of Loyola University, Rabbi Frank Rosenthal, Presbyterian minister Rev. Charles Du Sable, and author/reporter Miss Gail Green; an audio version of this program was provided to the Chicago office of the FBI by Coleman Rusnak, film editor of WBQN on March 24, 1964.",1387488-000,False,1338,1325,,,0.00,2017-10-17 04:00:00+00:00,,,marguerite-oswald-interview-44578
EmmaBest,Marianne Hernandez,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/marianne-hernandez-62401/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Records relating to or mentioning Marianne Hernandez, who was, per prior releases, of interest to the FBI.  Please include but do not limit the release to files HQ 100-456692, and LA 100-78764.",1419914-000,False,974,589,,,0.00,2018-10-16 13:21:43.942549+00:00,,,marianne-hernandez-62401
Lucasgsl,"Marjorie Diehl-Armstrong, FBI File",Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/marjorie-diehl-armstrong-62641/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"To Whom It May Concern:

Pursuant to the { law name }, I hereby request the following records:

Copies of all documents and FBI files on Marjorie Diehl-Armstrong. In 2011, Diehl-Armstrong was convicted of armed bank robbery, conspiracy to commit armed bank robbery, and using a destructive device in a crime of violence in relation to the 2003 murder of Brian Wells in Erie, Pennsylvania (also known as the 'pizza bomber' case - https://en.wikipedia.org/wiki/Murder_of_Brian_Wells). Diehl-Armstrong died in federal prison in 2018. 

A copy of Marjorie Diehl-Armstrong's obituary is attached as a .pdf.

The requested documents will be made available to the general public, and this request is not being made for commercial purposes. I request media status, as I am a journalist employed by MuckRock News. My previous work, published in national outlets, can be found here: https://www.clippings.me/lucassmolciclarson

In the event that there are fees, I would be grateful if you would inform me of the total charges in advance of fulfilling my request. I would prefer the request filled electronically, by e-mail attachment if available or CD-ROM if not.

Thank you in advance for your anticipated cooperation in this matter.

I look forward to receiving your response to this request within { days }.

Sincerely,

{ name }",1420290-000,False,971,413,,,1360.00,2018-10-19 17:30:47.197098+00:00,,,marjorie-diehl-armstrong-62641
EmmaBest,Martin Gottesfeld,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/martin-gottesfeld-74344/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Files relating to or mentioning Martin Gottesfeld, convicted hacker. The Department of Justice has repeated revealed and officially confirmed their interest in the man, charged him and resulting in a successful conviction. As such, there is no categorical privacy interest.",1439479-000,False,748,560,Hacking History,,0.00,2019-05-29 23:47:31.845320+00:00,,2019-11-18 04:56:00+00:00,martin-gottesfeld-74344
EmmaBest,Martin Shubik,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/martin-shubik-60271/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,Records relating to or mentioning Martin Shubik.,,False,1015,846,,,0.00,2018-09-05 11:55:57.445523+00:00,,,martin-shubik-60271
EmmaBest,Masters of Deception,Fix Required,https://www.muckrock.com/foi/united-states-of-america-10/masters-of-deception-63893/,United States of America,10,Federal,United States of America,Federal Bureau of Investigation,10,,,"Files mentioning the Masters of Deception, a New York-based group of hackers, most widely known in media for their exploits of telephone company infrastructure and later prosecution. As a result of a major nationwide investigation by a joint FBI/Secret Service task force, five of MOD's members were indicted in 1992 in federal court. The case was prosecuted by the U.S. Attorney's Office for the Southern District of New York by Assistant U.S. Attorneys Stephen Fishbein and Geoffrey S. Berman.",1422570-000,False,941,75,Hacking History,,0.00,2018-11-18 02:45:44.818294+00:00,,,masters-of-deception-63893
